SAMPLING EVENT IDENTIFIER,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,DURATION MINUTES
S80355618,37.203024756770056,-121.73692285604734,2021-02-02,10:22:00,obs112836,5.0
S80355967,37.04942475677006,-121.65422285604734,2021-02-02,12:40:00,obs112836,3.0
S80389637,37.43161575677006,-121.98229605604735,2021-02-03,11:20:00,obs761968,80.0
S80650978,37.26814815677006,-107.01172885604734,2021-02-07,12:00:00,obs868311,120.0
S80539953,37.64440475677006,-89.09809285604734,2021-02-06,12:55:00,obs1387785,41.0
S80578932,37.027133056770055,-88.22186765604734,2021-02-07,08:15:00,obs456189,30.0
S80624732,37.172309756770055,-79.72142585604735,2021-02-07,07:20:00,obs580824,701.0
S80560525,36.97024415677006,-122.01534675604735,2021-02-05,17:24:00,obs189374,41.0
S80736347,37.24089895677006,-80.40942745604734,2021-02-03,09:52:00,obs653109,15.0
S80736454,37.24089895677006,-80.40942745604734,2021-02-05,10:10:00,obs653109,7.0
S80699619,37.24089895677006,-80.40942745604734,2021-02-09,10:28:00,obs653109,18.0
S81282296,37.76341595677006,-122.42615235604734,2021-02-01,13:15:00,obs1170480,280.0
S81695143,37.76341595677006,-122.42615235604734,2021-02-07,11:20:00,obs1170480,245.0
S80342001,37.20995475677006,-87.16840085604734,2021-02-02,11:29:00,obs271657,180.0
S80603999,37.26582475677006,-93.24832285604734,2021-02-07,08:15:00,obs546709,6.0
S81692114,37.76341595677006,-122.42615235604734,2021-02-03,10:30:00,obs1170480,255.0
S81696954,37.76341595677006,-122.42615235604734,2021-02-09,11:15:00,obs1170480,165.0
S80715548,37.56020375677006,-84.20422685604734,2021-02-09,14:45:00,obs2188875,5.0
S80284296,37.777398256770056,-81.18330695604735,2021-02-01,17:39:00,obs90307,21.0
S80411933,37.67416875677006,-121.75559785604734,2021-02-04,07:53:00,obs184933,10.0
S80669010,37.365933256770056,-115.16568715604734,2021-02-08,13:21:00,obs176813,28.0
S80520804,37.37691985677006,-77.36351845604734,2021-02-06,09:45:00,obs350819,160.0
S80560128,37.38260475677006,-87.34324885604734,2021-02-06,13:49:00,obs516861,38.0
S80282642,37.767628556770056,-122.50079925604734,2021-02-01,11:38:00,obs551001,35.0
S80522456,37.21990675677006,-122.34844985604734,2021-02-06,09:46:00,obs612881,
S80521769,37.767628556770056,-122.50079925604734,2021-02-06,09:21:00,obs230614,17.0
S80423935,37.767628556770056,-122.50079925604734,2021-02-04,11:11:00,obs1077236,59.0
S80258131,36.93327075677006,-76.19298285604734,2021-02-01,12:13:00,obs445546,6.0
S80277959,37.244082756770055,-121.90055185604734,2021-02-01,12:00:00,obs2163253,41.0
S80590734,37.443858756770055,-122.12046585604735,2021-02-06,12:53:00,obs297721,46.0
S80320577,37.767628556770056,-122.50079925604734,2021-02-02,10:52:00,obs1082190,19.0
S80321315,37.37691985677006,-77.36351845604734,2021-02-02,13:25:00,obs122516,62.0
S80485473,37.43890255677006,-94.56883675604735,2021-02-05,17:56:00,obs1017400,4.0
S80317828,37.767628556770056,-122.50079925604734,2021-02-02,10:17:00,obs1641937,56.0
S80457421,37.37691985677006,-77.36351845604734,2021-02-04,13:04:00,obs159303,193.0
S80595616,37.396032856770056,-76.51510515604734,2021-02-07,11:00:00,obs335919,60.0
S80543969,37.04297185677006,-111.43235895604734,2021-02-06,14:45:00,obs408671,15.0
S80558893,37.37691985677006,-77.36351845604734,2021-02-06,11:13:00,obs217236,64.0
S80614683,37.612952656770055,-104.84134975604735,2021-02-07,11:31:00,obs651046,14.0
S80622997,37.767628556770056,-122.50079925604734,2021-02-07,14:53:00,obs1597719,106.0
S80712439,37.612952656770055,-104.84134975604735,2021-02-09,09:56:00,obs640130,103.0
S80731594,37.440254356770055,-122.08928405604735,2021-02-09,15:04:00,obs222006,6.0
S80475280,37.68296945677006,-121.19632305604735,2021-02-05,11:57:00,obs536845,54.0
S80380695,37.76569055677006,-122.50280285604734,2021-02-03,13:49:00,obs462119,21.0
S80697457,37.084714756770055,-88.69255985604734,2021-02-09,09:06:00,obs1742820,9.0
S80382905,37.397409356770055,-121.80424035604734,2021-02-03,12:42:00,obs13267,60.0
S80284506,37.23803465677006,-117.98157745604735,2021-02-01,09:04:00,obs446156,168.0
S80613358,37.04114785677006,-122.06486255604734,2021-02-07,10:16:00,obs1203563,110.0
S80549429,37.027133056770055,-88.22186765604734,2021-02-06,16:25:00,obs569599,20.0
S80661396,37.26814815677006,-107.01172885604734,2021-02-08,10:15:00,obs165643,105.0
S80557876,37.61077205677006,-122.19789015604734,2021-02-06,13:05:00,obs224810,2.0
S80378849,37.397409356770055,-121.80424035604734,2021-02-03,09:32:00,obs141946,245.0
S80478374,37.62577855677006,-112.16770515604735,2021-02-05,14:25:00,obs199374,16.0
S80370572,37.697355556770056,-77.35551365604735,2021-02-03,12:37:00,obs330174,93.0
S80477853,37.777398256770056,-81.18330695604735,2021-02-05,16:11:00,obs90307,21.0
S80613962,37.19273245677006,-76.51112855604734,2021-02-07,15:20:00,obs543180,105.0
S84750095,37.53907555677006,-77.47857985604735,2021-02-06,10:20:00,obs2396069,131.0
S87800052,37.52420655677006,-122.25051155604734,2021-02-09,,obs2013301,
S80521253,37.53907555677006,-77.47857985604735,2021-02-06,10:20:00,obs1150525,131.0
S80282670,37.089611856770055,-80.46654465604735,2021-02-01,14:42:00,obs1449606,21.0
S80529049,37.72072275677006,-122.43579985604734,2021-02-06,11:00:00,obs1947867,3.0
S80317685,37.471222356770056,-122.44646845604734,2021-02-02,09:29:00,obs264770,55.0
S80484805,37.68296945677006,-121.19632305604735,2021-02-05,13:00:00,obs674750,15.0
S80383538,37.26490445677006,-76.48721725604734,2021-02-03,17:00:00,obs1371697,60.0
S80530526,37.319564656770055,-77.27798285604734,2021-02-06,13:48:00,obs1047667,34.0
S80401645,37.477711156770056,-77.53147915604734,2021-02-04,07:18:00,obs696174,20.0
S80457221,37.27486475677006,-122.40796985604734,2021-02-04,11:29:00,obs1227227,116.0
S80533853,37.35271075677006,-119.70001785604734,2021-02-06,11:48:00,obs162897,17.0
S80539916,37.76569055677006,-122.50280285604734,2021-02-06,12:36:00,obs462119,15.0
S80551633,37.26490445677006,-76.48721725604734,2021-02-06,16:00:00,obs1371697,80.0
S80720072,37.188682756770056,-121.70353985604734,2021-02-09,11:50:00,obs458150,76.0
S80610723,37.29408925677006,-76.78412195604734,2021-02-07,14:44:00,obs219250,77.0
S80632088,37.679741756770056,-122.03778585604735,2021-02-07,22:41:00,obs595824,
S80342374,37.51067185677006,-121.82900465604735,2021-02-02,15:00:00,obs648982,60.0
S80669419,37.29408925677006,-76.78412195604734,2021-02-08,15:55:00,obs219250,29.0
S80724999,37.741411756770056,-88.59874085604734,2021-02-09,13:50:00,obs1387785,13.0
S80690848,37.477711156770056,-77.53147915604734,2021-02-09,07:15:00,obs696174,15.0
S80812242,37.319564656770055,-77.27798285604734,2021-02-07,13:41:00,obs124499,16.0
S80469370,37.52420655677006,-122.25051155604734,2021-02-05,08:32:00,obs313645,150.0
S80286567,37.52420655677006,-122.25051155604734,2021-02-01,12:23:00,obs198558,40.0
S80287768,37.79874365677006,-122.47432245604735,2021-02-01,12:42:00,obs622561,
S80437954,37.57619325677006,-122.30100685604734,2021-02-04,14:04:00,obs761968,77.0
S80673440,37.38007145677006,-108.54684605604734,2021-02-08,10:59:00,obs825880,68.0
S80667448,37.79335675677006,-122.38934815604735,2021-02-08,12:53:00,obs230349,27.0
S80261481,37.26901815677006,-107.99142395604734,2021-02-01,09:55:00,obs1394308,74.0
S80619827,37.089611856770055,-80.46654465604735,2021-02-07,14:21:00,obs141938,24.0
S80344085,37.77484475677006,-121.98466585604734,2021-02-01,19:00:00,obs1489309,
S80423888,37.52420655677006,-122.25051155604734,2021-02-04,11:14:00,obs994749,55.0
S80263045,37.455740756770055,-122.15780985604734,2021-02-01,09:32:00,obs2093849,57.0
S80353274,37.550343756770054,-76.98294985604734,2021-02-03,06:32:00,obs751369,129.0
S80284731,37.652344156770056,-121.90118605604734,2021-02-01,14:11:00,obs1400919,59.0
S80318215,37.77484475677006,-121.98466585604734,2021-02-01,07:33:00,obs1489309,
S80318584,37.52420655677006,-122.25051155604734,2021-02-02,10:15:00,obs819064,25.0
S80330908,37.53513975677006,-75.80783685604735,2021-02-02,16:42:00,obs800709,
S80434130,37.37340675677006,-122.06777185604734,2021-02-04,07:10:00,obs356705,
S80397795,37.37340675677006,-122.06777185604734,2021-02-03,07:15:00,obs356705,
S80461979,37.697355556770056,-77.35551365604735,2021-02-05,11:36:00,obs330174,27.0
S80533450,37.09886315677006,-89.36307245604735,2021-02-06,12:07:00,obs165598,
S80533451,37.09886315677006,-89.36307245604735,2021-02-06,12:07:00,obs435714,
S80533452,37.09886315677006,-89.36307245604735,2021-02-06,12:07:00,obs725955,
S80533874,37.04114785677006,-122.06486255604734,2021-02-06,10:39:00,obs541174,86.0
S80553159,37.44124075677006,-121.96007885604735,2021-02-06,15:16:00,obs1817120,65.0
S80507389,37.70791275677006,-89.27497485604734,2021-02-06,08:33:00,obs534845,13.0
S80574134,37.15790425677006,-77.47140225604734,2021-02-07,09:01:00,obs122516,
S80620120,37.79090875677006,-122.47659385604734,2021-02-07,14:42:00,obs1873305,61.0
S80666138,37.697355556770056,-77.35551365604735,2021-02-08,15:32:00,obs330174,29.0
S80737020,37.04114785677006,-122.06486255604734,2021-02-09,10:00:00,obs1200091,105.0
S80668014,37.65164335677006,-121.72189385604734,2021-02-08,13:11:00,obs559085,23.0
S80595456,37.04114785677006,-122.06486255604734,2021-02-06,12:30:00,obs553367,150.0
S80612361,37.38007145677006,-108.54684605604734,2021-02-07,11:24:00,obs825880,102.0
S80686908,37.37340675677006,-122.06777185604734,2021-02-07,09:00:00,obs356705,
S80525052,37.630777456770055,-122.02901485604734,2021-02-06,09:39:00,obs1817352,36.0
S80442263,37.426128756770055,-87.38594115604734,2021-02-04,,obs290847,
S80586083,37.52420655677006,-122.25051155604734,2021-02-06,08:00:00,obs1780256,60.0
S80373268,36.91461855677006,-81.73757375604734,2021-02-03,14:45:00,obs384509,13.0
S80531013,37.67325495677006,-79.13635665604734,2021-02-06,10:20:00,obs971594,25.0
S80455279,37.764787856770056,-85.87733805604735,2021-02-04,09:00:00,obs621702,120.0
S80383882,37.64860275677006,-108.76618285604734,2021-02-03,15:44:00,obs1652042,28.0
S80534353,37.70932475677006,-120.86721285604735,2021-02-06,11:43:00,obs446165,27.0
S80468730,37.70932475677006,-120.86721285604735,2021-02-05,10:42:00,obs446165,17.0
S80541639,37.443084756770055,-121.30797785604734,2021-02-05,14:52:00,obs536845,21.0
S80552057,37.21243915677006,-80.61525165604735,2021-02-06,15:08:00,obs141938,54.0
S80513787,37.38402225677006,-94.61825215604735,2021-02-06,10:04:00,obs854736,2.0
S80602472,37.277609756770055,-121.77266585604734,2021-02-07,09:20:00,obs1599558,10.0
S80578930,37.027133056770055,-88.22186765604734,2021-02-07,08:15:00,obs102532,30.0
S80623939,37.10011475677006,-119.63996085604734,2021-02-07,14:07:00,obs221862,113.0
S80624929,37.027133056770055,-88.22186765604734,2021-02-07,07:45:00,obs569599,60.0
S80736732,37.24089895677006,-80.40942745604734,2021-02-06,11:04:00,obs653109,12.0
S80732889,37.18333475677006,-113.71542285604734,2021-02-09,17:30:00,obs223146,20.0
S80780552,37.80060545677006,-122.41408885604734,2021-02-08,14:35:00,obs1479427,15.0
S80702187,37.12503055677006,-80.70152635604734,2021-02-09,11:12:00,obs447758,13.0
S80454782,37.764787856770056,-85.87733805604735,2021-02-05,10:04:00,obs621702,30.0
S81696174,37.76341595677006,-122.42615235604734,2021-02-08,09:15:00,obs1170480,385.0
S80683623,37.67854775677006,-106.58945385604734,2021-02-08,11:30:00,obs1770012,10.0
S99998517,37.67854775677006,-106.58945385604734,2021-02-08,11:30:00,obs168526,10.0
S80709529,37.02157175677006,-79.74237985604735,2021-02-09,12:23:00,obs962225,48.0
S80676959,37.500987556770056,-122.22191875604734,2021-02-08,,obs189374,
S80287319,37.37691985677006,-77.36351845604734,2021-02-01,10:30:00,obs1771539,165.0
S80559917,37.768128256770055,-121.95270565604734,2021-02-06,17:00:00,obs2069824,20.0
S80290606,37.767628556770056,-122.50079925604734,2021-02-01,17:27:00,obs611084,14.0
S80424599,37.44340445677006,-76.67156515604734,2021-02-04,09:36:00,obs176123,45.0
S80415561,37.44340445677006,-76.67156515604734,2021-02-04,09:36:00,obs773300,45.0
S80275390,37.767628556770056,-122.50079925604734,2021-02-01,12:03:00,obs155271,24.0
S80277532,36.95686175677006,-103.48813685604735,2021-02-01,12:10:00,obs229871,15.0
S80385032,37.74380035677006,-97.39473285604734,2021-02-03,15:30:00,obs569125,
S80385794,37.549158756770055,-77.47827485604735,2021-02-03,16:10:00,obs684035,72.0
S80441409,37.767628556770056,-122.50079925604734,2021-02-04,17:02:00,obs1399208,58.0
S80398051,37.768128256770055,-121.95270565604734,2021-02-02,23:00:00,obs2069824,10.0
S80531949,37.37691985677006,-77.36351845604734,2021-02-06,14:36:00,obs2144664,4.0
S80552613,37.768128256770055,-121.95270565604734,2021-02-06,15:00:00,obs2069824,30.0
S80535024,37.52051975677006,-122.24930085604734,2021-02-06,11:49:00,obs1179079,5.0
S80498953,37.486948756770055,-79.67169485604734,2021-02-06,05:30:00,obs479054,8.0
S80555083,37.34417375677006,-121.52357175604735,2021-02-06,09:45:00,obs61008,2.0
S80604894,37.50190275677006,-122.31658485604734,2021-02-07,09:36:00,obs282116,122.0
S80576367,37.37691985677006,-77.36351845604734,2021-02-06,15:00:00,obs400038,60.0
S80669372,37.37691985677006,-77.36351845604734,2021-02-08,13:57:00,obs368312,171.0
S80699231,37.520069756770056,-77.47232985604734,2021-02-09,10:35:00,obs2135003,5.0
S80804575,37.612952656770055,-104.84134975604735,2021-02-09,09:56:00,obs746072,103.0
S80414168,37.767628556770056,-122.50079925604734,2021-02-04,08:47:00,obs220078,30.0
S80643571,37.027133056770055,-88.22186765604734,2021-02-08,08:20:00,obs28391,20.0
S80547763,37.027133056770055,-88.22186765604734,2021-02-06,16:25:00,obs560752,20.0
S80341717,37.767628556770056,-122.50079925604734,2021-02-02,12:16:00,obs528351,232.0
S80547762,37.027133056770055,-88.22186765604734,2021-02-06,16:25:00,obs102532,20.0
S80561229,37.43890255677006,-94.56883675604735,2021-02-06,16:20:00,obs278374,80.0
S81832686,37.52420655677006,-122.25051155604734,2021-02-06,09:40:00,obs221425,98.0
S80284654,37.76569055677006,-122.50280285604734,2021-02-01,14:57:00,obs462119,11.0
S80413310,37.26490445677006,-76.48721725604734,2021-02-04,10:20:00,obs1371697,20.0
S80371100,37.78486505677006,-100.04536685604734,2021-02-03,13:06:00,obs137966,14.0
S85873751,37.24375175677006,-85.99084185604734,2021-02-06,09:00:00,obs2418533,480.0
S80478373,37.62577855677006,-112.16770515604735,2021-02-05,14:25:00,obs110959,16.0
S80477042,37.04114785677006,-122.06486255604734,2021-02-05,12:22:00,obs1315342,59.0
S80575219,36.90921225677006,-76.09437405604734,2021-02-07,09:10:00,obs723135,8.0
S80287908,37.30229275677006,-78.39356715604734,2021-02-01,,obs630761,
S83597161,37.19337875677006,-100.34513385604734,2021-02-07,10:31:00,obs627212,
S80300951,37.477711156770056,-77.53147915604734,2021-02-02,07:15:00,obs696174,14.0
S80712117,37.48125275677006,-122.13941185604735,2021-02-09,10:19:00,obs203365,30.0
S80660035,37.55601775677006,-122.09125385604735,2021-02-08,08:50:00,obs205594,172.0
S80431957,37.10353465677006,-113.52695875604735,2021-02-04,15:00:00,obs1658572,32.0
S80334083,37.53907555677006,-77.47857985604735,2021-02-02,16:00:00,obs680281,60.0
S80533899,37.01784395677006,-112.51901205604734,2021-02-01,12:00:00,obs2193876,90.0
S80537835,37.49414205677006,-77.64357865604734,2021-02-06,14:22:00,obs151291,80.0
S80549981,37.394755956770055,-121.83819495604735,2021-02-06,01:45:00,obs336038,75.0
S80550656,37.21243915677006,-80.61004275604735,2021-02-06,16:54:00,obs563626,30.0
S80719876,37.29408925677006,-76.78412195604734,2021-02-09,12:35:00,obs2117036,143.0
S80575220,36.90921225677006,-76.09437405604734,2021-02-07,09:10:00,obs1930602,8.0
S80580985,36.90921225677006,-76.09437405604734,2021-02-07,10:28:00,obs630761,4.0
S80623866,37.089611856770055,-80.46654465604735,2021-02-07,15:00:00,obs563626,
S80616603,37.43805185677006,-122.10680535604735,2021-02-07,14:17:00,obs245449,25.0
S80605077,37.089611856770055,-80.46654465604735,2021-02-07,15:04:00,obs895579,10.0
S80340065,37.01243985677006,-88.27299125604735,2021-02-02,07:30:00,obs28391,45.0
S80286660,37.57619325677006,-122.30100685604734,2021-02-01,13:48:00,obs198558,40.0
S80326553,37.78486505677006,-100.04536685604734,2021-02-02,14:04:00,obs137966,43.0
S80485032,37.43890255677006,-94.56883675604735,2021-02-05,17:27:00,obs1017400,23.0
S80586545,37.30321695677006,-89.26324235604734,2021-02-06,08:45:00,obs725955,
S80364465,37.327064756770056,-119.58047585604734,2021-02-03,08:52:00,obs277822,21.0
S80429567,37.52420655677006,-122.25051155604734,2021-02-04,10:45:00,obs276807,35.0
S80527604,37.11972695677006,-122.31943905604734,2021-02-06,09:25:00,obs826881,40.0
S80323191,37.596669756770055,-77.47187255604734,2021-02-02,11:49:00,obs665929,5.0
S80334408,37.52239275677006,-77.41942915604734,2021-02-02,08:00:00,obs680281,90.0
S80392505,37.426128756770055,-87.38594115604734,2021-02-03,,obs290847,
S80436153,37.44124075677006,-121.96007885604735,2021-02-04,09:48:00,obs893786,112.0
S80535031,37.52420655677006,-122.25051155604734,2021-02-06,10:53:00,obs1179079,9.0
S80541264,37.596669756770055,-77.47187255604734,2021-02-06,15:32:00,obs665929,20.0
S80548518,37.37340675677006,-122.06777185604734,2021-02-05,15:00:00,obs356705,
S80512276,37.596669756770055,-77.47187255604734,2021-02-06,08:00:00,obs944514,168.0
S80528212,37.52420655677006,-122.25051155604734,2021-02-06,10:28:00,obs819064,20.0
S80721227,37.65893975677006,-77.39831955604734,2021-02-09,15:12:00,obs1825951,34.0
S80625847,37.44124075677006,-121.96007885604735,2021-02-07,14:00:00,obs1569210,135.0
S80374374,37.426128756770055,-87.38594115604734,2021-02-02,,obs290847,
S80636709,37.08977255677006,-80.58503495604734,2021-02-08,07:49:00,obs424773,
S80727856,37.665794756770055,-122.04530685604735,2021-02-09,15:18:00,obs2206867,
S80701930,37.697355556770056,-77.35551365604735,2021-02-09,10:21:00,obs330174,60.0
S80702251,37.634924756770054,-87.12707685604734,2021-02-09,10:07:00,obs1691892,19.0
S80822440,37.596669756770055,-77.47187255604734,2021-02-09,14:53:00,obs665929,120.0
S80548188,37.04114785677006,-122.06486255604734,2021-02-06,11:59:00,obs1203563,29.0
S80479711,37.610504856770056,-122.01813045604734,2021-02-05,07:57:00,obs684207,160.0
S80589541,37.240896656770055,-96.97536265604734,2021-02-07,10:00:00,obs21339,30.0
S80582551,37.66512575677006,-105.63676385604734,2021-02-07,08:52:00,obs460672,
S80710831,37.26582475677006,-93.24832285604734,2021-02-09,12:12:00,obs634412,20.0
S80587690,37.67325495677006,-79.13635665604734,2021-02-07,11:47:00,obs637339,5.0
S80302199,37.24089895677006,-80.40942745604734,2021-02-01,10:10:00,obs653109,9.0
S80321435,36.91461855677006,-81.73757375604734,2021-02-02,13:41:00,obs384509,49.0
S80338298,37.80060545677006,-122.41408885604734,2021-02-02,13:10:00,obs1479427,30.0
S80531579,37.64440475677006,-89.09809285604734,2021-02-06,12:56:00,obs2147576,39.0
S80463874,37.027133056770055,-88.22186765604734,2021-02-05,11:02:00,obs309190,34.0
S80538206,37.415409256770054,-77.25150405604734,2021-02-06,13:24:00,obs356138,142.0
S80470818,37.77197085677006,-122.45835605604735,2021-02-05,10:04:00,obs368106,45.0
S80493485,37.70932475677006,-120.86721285604735,2021-02-05,12:15:00,obs934152,10.0
